order_id,order_number,customer_id,order_date,status,subtotal,discount_percent,shipping_cost,tax_amount,total_amount,payment_method,shipping_method,promotion_id,notes
718,ORD-20240523-00718,157,2024-05-23,procesando,1482.75,16,310,311.38,1866.89,cash_on_delivery,same_day,,
719,ORD-20231006-00719,18,2023-10-06,pendiente,6001.86,0,170,1260.39,7432.25,bank_transfer,express,,
720,ORD-20240808-00720,150,2024-08-08,cancelado,573.72,17,370,120.48,966.67,credit_card,same_day,,
721,ORD-20231112-00721,85,2023-11-12,procesando,4158.34,3,220,873.25,5126.84,bank_transfer,pickup,1,
722,ORD-20260513-00722,302,2026-05-13,pendiente,3870.5,12,330,812.81,4548.85,debit_card,express,,
723,ORD-20231122-00723,146,2023-11-22,entregado,5725.34,2,60,1202.32,6873.15,cash_on_delivery,express,,
724,ORD-20250418-00724,216,2025-04-18,entregado,15.18,6,30,3.19,47.46,bank_transfer,standard,,
725,ORD-20260202-00725,12,2026-02-02,cancelado,1940.34,13,100,407.47,2195.57,paypal,express,,
726,ORD-20231116-00726,321,2023-11-16,cancelado,545.5,4,490,114.56,1128.24,paypal,express,,
727,ORD-20240314-00727,21,2024-03-14,enviado,427.23,0,60,89.72,576.95,paypal,standard,5,
728,ORD-20250408-00728,235,2025-04-08,entregado,1153.04,12,350,242.14,1606.82,debit_card,pickup,3,
729,ORD-20250320-00729,95,2025-03-20,enviado,981.92,16,90,206.2,1121.01,cash_on_delivery,pickup,,
730,ORD-20230609-00730,39,2023-06-09,cancelado,1043.55,12,200,219.15,1337.47,cash_on_delivery,standard,3,
731,ORD-20251003-00731,15,2025-10-03,pendiente,2531.51,6,60,531.62,2971.24,debit_card,standard,7,
732,ORD-20240224-00732,258,2024-02-24,enviado,682.9,15,50,143.41,773.88,paypal,same_day,,
733,ORD-20250221-00733,294,2025-02-21,entregado,3213.34,11,230,674.8,3764.67,credit_card,express,,Nota del cliente: Dejar en portería
734,ORD-20250831-00734,238,2025-08-31,cancelado,2780.53,10,410,583.91,3496.39,bank_transfer,standard,,
735,ORD-20230408-00735,197,2023-04-08,pendiente,5220.31,8,100,1096.27,5998.96,bank_transfer,express,,
736,ORD-20231003-00736,66,2023-10-03,cancelado,2496.99,9,400,524.37,3196.63,debit_card,express,,Nota del cliente: Envolver para regalo
737,ORD-20260331-00737,42,2026-03-31,procesando,3446.87,18,0,723.84,3550.27,bank_transfer,same_day,,
738,ORD-20240519-00738,261,2024-05-19,cancelado,3274.09,19,500,687.56,3839.57,cash_on_delivery,pickup,10,
739,ORD-20241008-00739,305,2024-10-08,pendiente,4006.23,3,30,841.31,4757.35,cash_on_delivery,standard,10,Nota del cliente: Dejar en portería
740,ORD-20250707-00740,195,2025-07-07,procesando,3887.87,0,120,816.45,4824.32,bank_transfer,pickup,8,
741,ORD-20240114-00741,255,2024-01-14,pendiente,1955.87,11,10,410.73,2161.45,paypal,express,2,
742,ORD-20231003-00742,94,2023-10-03,pendiente,531.4,4,330,111.59,951.73,cash_on_delivery,same_day,,
743,ORD-20260213-00743,76,2026-02-13,procesando,2454.12,17,80,515.37,2632.29,credit_card,same_day,8,
744,ORD-20231110-00744,71,2023-11-10,procesando,660.8,2,500,138.77,1286.35,debit_card,standard,,
745,ORD-20230720-00745,109,2023-07-20,procesando,241.66,5,30,50.75,310.33,credit_card,standard,6,
746,ORD-20230304-00746,316,2023-03-04,enviado,931.77,8,200,195.67,1252.9,debit_card,express,,
747,ORD-20230519-00747,252,2023-05-19,enviado,162.05,18,240,34.03,406.91,bank_transfer,express,,
748,ORD-20250823-00748,64,2025-08-23,procesando,2360.13,9,190,495.63,2833.35,bank_transfer,pickup,,
749,ORD-20240510-00749,213,2024-05-10,pendiente,3841.14,2,440,806.64,5010.96,cash_on_delivery,pickup,,
750,ORD-20241014-00750,107,2024-10-14,enviado,2871.19,1,70,602.95,3515.43,credit_card,pickup,1,
751,ORD-20250526-00751,17,2025-05-26,entregado,2152.68,19,270,452.06,2465.73,cash_on_delivery,express,,
752,ORD-20251021-00752,302,2025-10-21,pendiente,1713.8,4,200,359.9,2205.15,paypal,pickup,,
753,ORD-20230928-00753,197,2023-09-28,cancelado,1465.64,8,360,307.78,2016.17,bank_transfer,express,,
754,ORD-20231029-00754,172,2023-10-29,entregado,4552.8,3,290,956.09,5662.31,cash_on_delivery,standard,,
755,ORD-20241009-00755,29,2024-10-09,entregado,660.15,5,10,138.63,775.77,debit_card,same_day,,
756,ORD-20240413-00756,3,2024-04-13,enviado,6562.62,10,140,1378.15,7424.51,paypal,same_day,,
757,ORD-20260312-00757,8,2026-03-12,procesando,3330.64,3,50,699.43,3980.15,paypal,express,10,Nota del cliente: Envolver para regalo
758,ORD-20241212-00758,89,2024-12-12,cancelado,2940.3,12,40,617.46,3244.92,debit_card,pickup,10,
759,ORD-20240123-00759,328,2024-01-23,entregado,1859.56,6,120,390.51,2258.5,paypal,pickup,6,
760,ORD-20251018-00760,307,2025-10-18,enviado,2165.27,8,130,454.71,2576.76,bank_transfer,pickup,,
761,ORD-20251123-00761,118,2025-11-23,procesando,587.16,5,210,123.3,891.1,credit_card,standard,,
762,ORD-20260219-00762,287,2026-02-19,entregado,5963.27,14,0,1252.29,6380.7,bank_transfer,express,,
763,ORD-20231225-00763,101,2023-12-25,pendiente,1820.84,7,0,382.38,2075.76,paypal,standard,,
764,ORD-20240819-00764,44,2024-08-19,entregado,1581.73,4,360,332.16,2210.62,paypal,pickup,,
765,ORD-20260322-00765,208,2026-03-22,pendiente,1791.36,9,70,376.19,2076.33,cash_on_delivery,standard,,
766,ORD-20250529-00766,84,2025-05-29,enviado,1224.38,12,250,257.12,1584.57,debit_card,pickup,,
767,ORD-20230621-00767,286,2023-06-21,enviado,503.94,18,110,105.83,629.06,credit_card,express,,
768,ORD-20251023-00768,154,2025-10-23,entregado,3994.46,6,150,838.84,4743.63,paypal,pickup,,
769,ORD-20230302-00769,290,2023-03-02,cancelado,5725.4,3,500,1202.33,7255.97,bank_transfer,pickup,,
770,ORD-20260518-00770,27,2026-05-18,enviado,1783.72,13,460,374.58,2386.42,cash_on_delivery,same_day,,
771,ORD-20251101-00771,34,2025-11-01,cancelado,1571.71,5,390,330.06,2213.18,paypal,same_day,,
772,ORD-20240215-00772,316,2024-02-15,cancelado,1873.28,12,110,393.39,2151.88,paypal,same_day,9,
773,ORD-20250501-00773,266,2025-05-01,procesando,4439.83,12,150,932.36,4989.41,credit_card,same_day,,
774,ORD-20240504-00774,144,2024-05-04,procesando,1575.88,10,130,330.93,1879.22,bank_transfer,pickup,,
775,ORD-20230311-00775,283,2023-03-11,enviado,1978.28,3,330,415.44,2664.37,paypal,express,,Nota del cliente: Envolver para regalo
776,ORD-20250301-00776,231,2025-03-01,procesando,2293.73,5,260,481.68,2920.72,bank_transfer,express,,
777,ORD-20230617-00777,315,2023-06-17,entregado,431.46,20,50,90.61,485.78,cash_on_delivery,express,,
778,ORD-20230816-00778,267,2023-08-16,procesando,3759.43,5,480,789.48,4840.94,bank_transfer,same_day,,
779,ORD-20241103-00779,25,2024-11-03,procesando,2816.09,12,190,591.38,3259.54,bank_transfer,express,,Nota del cliente: Llamar antes
780,ORD-20230210-00780,125,2023-02-10,cancelado,3129.47,13,460,657.19,3839.83,bank_transfer,express,7,
781,ORD-20250815-00781,207,2025-08-15,cancelado,2234.3,20,230,469.2,2486.64,paypal,same_day,1,Nota del cliente: Entregar por la tarde
782,ORD-20240126-00782,67,2024-01-26,enviado,2599.82,13,490,545.96,3297.8,paypal,standard,8,
783,ORD-20241115-00783,46,2024-11-15,pendiente,1174.98,14,60,246.75,1317.23,debit_card,same_day,,
784,ORD-20260503-00784,131,2026-05-03,procesando,3923.32,20,460,823.9,4422.56,debit_card,express,5,
785,ORD-20260102-00785,110,2026-01-02,procesando,2728.23,3,260,572.93,3479.31,paypal,pickup,10,
786,ORD-20240529-00786,244,2024-05-29,cancelado,1058.58,20,280,222.3,1349.16,bank_transfer,express,,
787,ORD-20250209-00787,77,2025-02-09,pendiente,3686.38,4,0,774.14,4313.06,paypal,express,,
788,ORD-20240208-00788,225,2024-02-08,procesando,65.38,4,150,13.73,226.49,credit_card,express,,
789,ORD-20240922-00789,330,2024-09-22,cancelado,4052.7,14,180,851.07,4516.39,paypal,express,,
790,ORD-20241220-00790,329,2024-12-20,procesando,879.73,11,120,184.74,1087.7,cash_on_delivery,express,,Nota del cliente: Dejar en portería
791,ORD-20250125-00791,315,2025-01-25,enviado,4386.05,5,380,921.07,5467.82,credit_card,standard,,
792,ORD-20240810-00792,248,2024-08-10,entregado,3724.17,8,350,782.08,4558.32,debit_card,standard,,
793,ORD-20260129-00793,261,2026-01-29,cancelado,4182.67,16,480,878.36,4871.8,credit_card,express,,
794,ORD-20240223-00794,265,2024-02-23,pendiente,916.74,9,380,192.52,1406.75,cash_on_delivery,pickup,,
795,ORD-20260401-00795,313,2026-04-01,cancelado,4982.23,19,370,1046.27,5451.88,debit_card,pickup,10,
796,ORD-20230404-00796,116,2023-04-04,entregado,3066.6,12,350,643.99,3692.6,credit_card,same_day,,
797,ORD-20251218-00797,128,2025-12-18,procesando,804.36,16,200,168.92,1044.58,bank_transfer,express,,
798,ORD-20260219-00798,145,2026-02-19,procesando,2626.71,16,160,551.61,2918.05,credit_card,standard,,
799,ORD-20230416-00799,41,2023-04-16,enviado,474.33,14,60,99.61,567.53,credit_card,same_day,,
800,ORD-20240906-00800,178,2024-09-06,procesando,2133.03,0,250,447.94,2830.97,cash_on_delivery,same_day,,
801,ORD-20241222-00801,199,2024-12-22,procesando,2372.05,0,220,498.13,3090.18,bank_transfer,pickup,,
802,ORD-20231231-00802,94,2023-12-31,procesando,2590.8,4,260,544.07,3291.24,debit_card,standard,,Nota del cliente: Dejar en portería
803,ORD-20250316-00803,298,2025-03-16,pendiente,446.86,20,290,93.84,741.33,cash_on_delivery,express,,Nota del cliente: Llamar antes
804,ORD-20231204-00804,14,2023-12-04,entregado,2357.89,4,360,495.16,3118.73,credit_card,express,,
805,ORD-20230915-00805,325,2023-09-15,procesando,930.4,20,70,195.38,1009.7,credit_card,standard,4,
806,ORD-20240616-00806,273,2024-06-16,cancelado,3238.42,18,160,680.07,3495.57,credit_card,same_day,,
807,ORD-20240116-00807,113,2024-01-16,procesando,1627.7,17,420,341.82,2112.81,credit_card,express,,
808,ORD-20240905-00808,314,2024-09-05,enviado,3014.19,13,140,632.98,3395.33,cash_on_delivery,pickup,6,
809,ORD-20260405-00809,312,2026-04-05,procesando,1948.97,3,310,409.28,2609.78,bank_transfer,pickup,,
810,ORD-20250102-00810,256,2025-01-02,pendiente,1036.22,17,90,217.61,1167.67,bank_transfer,express,,Nota del cliente: Entregar por la tarde
811,ORD-20240129-00811,21,2024-01-29,enviado,2435.86,14,350,511.53,2956.37,cash_on_delivery,pickup,,
812,ORD-20260428-00812,297,2026-04-28,pendiente,1831.97,2,110,384.71,2290.04,bank_transfer,standard,6,
813,ORD-20251120-00813,11,2025-11-20,entregado,499.56,15,180,104.91,709.54,paypal,express,,
814,ORD-20240122-00814,231,2024-01-22,enviado,4194.55,10,320,880.86,4975.96,bank_transfer,standard,,
815,ORD-20241022-00815,328,2024-10-22,entregado,1725.94,2,320,362.45,2373.87,cash_on_delivery,pickup,8,
816,ORD-20241128-00816,334,2024-11-28,entregado,4499.28,4,490,944.85,5754.16,paypal,pickup,,
817,ORD-20250530-00817,284,2025-05-30,cancelado,344.35,15,450,72.31,815.01,credit_card,same_day,3,
818,ORD-20230211-00818,279,2023-02-11,enviado,5944.74,6,380,1248.4,7216.46,bank_transfer,same_day,,
819,ORD-20251112-00819,121,2025-11-12,enviado,4207.55,15,140,883.59,4600.01,bank_transfer,pickup,,
820,ORD-20250922-00820,172,2025-09-22,pendiente,1398.39,8,170,293.66,1750.18,paypal,same_day,,
821,ORD-20240916-00821,85,2024-09-16,procesando,2182.52,20,170,458.33,2374.35,bank_transfer,express,4,Nota del cliente: Entregar por la tarde
822,ORD-20240626-00822,51,2024-06-26,entregado,2989.78,6,240,627.85,3678.24,cash_on_delivery,express,,
823,ORD-20240922-00823,279,2024-09-22,enviado,219.92,4,450,46.18,707.3,credit_card,same_day,,Nota del cliente: Dejar en portería
824,ORD-20250204-00824,274,2025-02-04,pendiente,3240.58,17,430,680.52,3800.2,debit_card,express,,
825,ORD-20240805-00825,323,2024-08-05,enviado,2852.86,8,330,599.1,3553.73,paypal,pickup,5,
826,ORD-20250117-00826,164,2025-01-17,pendiente,2092.33,13,60,439.39,2319.72,cash_on_delivery,express,,
827,ORD-20241007-00827,301,2024-10-07,pendiente,2017.6,9,260,423.7,2519.72,debit_card,same_day,,Nota del cliente: Llamar antes
828,ORD-20250821-00828,108,2025-08-21,entregado,2689.27,18,390,564.75,3159.95,bank_transfer,standard,,
829,ORD-20260219-00829,89,2026-02-19,enviado,4538.78,13,70,953.14,4971.88,paypal,pickup,,
830,ORD-20240316-00830,104,2024-03-16,enviado,1992.41,18,140,418.41,2192.19,cash_on_delivery,express,,
831,ORD-20240119-00831,279,2024-01-19,pendiente,2492.18,14,190,523.36,2856.63,bank_transfer,express,,
832,ORD-20260221-00832,303,2026-02-21,entregado,445,12,370,93.45,855.05,bank_transfer,standard,,
833,ORD-20230220-00833,276,2023-02-20,entregado,2606.85,19,190,547.44,2848.99,credit_card,same_day,,
834,ORD-20231026-00834,28,2023-10-26,pendiente,2940.65,18,250,617.54,3278.87,debit_card,standard,1,
835,ORD-20250212-00835,38,2025-02-12,enviado,795.98,9,240,167.16,1131.5,credit_card,express,,
836,ORD-20230730-00836,57,2023-07-30,cancelado,3786.52,3,110,795.17,4578.09,paypal,same_day,,
837,ORD-20240819-00837,121,2024-08-19,cancelado,5259.87,12,470,1104.57,6203.26,credit_card,express,,Nota del cliente: Dejar en portería
838,ORD-20250118-00838,326,2025-01-18,procesando,3693.54,3,90,775.64,4448.37,debit_card,standard,,
839,ORD-20250418-00839,40,2025-04-18,enviado,1066.28,1,140,223.92,1419.54,paypal,express,,
840,ORD-20230106-00840,302,2023-01-06,pendiente,245.2,6,460,51.49,741.98,paypal,express,,Nota del cliente: Llamar antes
841,ORD-20240627-00841,188,2024-06-27,entregado,1443.64,5,500,303.16,2174.62,bank_transfer,express,,
842,ORD-20240829-00842,70,2024-08-29,enviado,4006.58,11,350,841.38,4757.24,paypal,same_day,7,
843,ORD-20250812-00843,23,2025-08-12,pendiente,4270.11,1,370,896.72,5494.13,credit_card,express,,
844,ORD-20250518-00844,326,2025-05-18,pendiente,4202.69,16,250,882.56,4662.82,bank_transfer,same_day,,
845,ORD-20250806-00845,306,2025-08-06,cancelado,2524.28,11,90,530.1,2866.71,paypal,standard,,
846,ORD-20230208-00846,17,2023-02-08,procesando,2636.7,19,500,553.71,3189.44,cash_on_delivery,pickup,,Nota del cliente: Dejar en portería
847,ORD-20230519-00847,36,2023-05-19,procesando,3752.72,10,380,788.07,4545.52,debit_card,express,,
848,ORD-20231205-00848,51,2023-12-05,enviado,366.47,18,410,76.96,787.47,paypal,same_day,8,
849,ORD-20241022-00849,311,2024-10-22,cancelado,1462.93,1,120,307.22,1875.52,bank_transfer,same_day,,
850,ORD-20260129-00850,34,2026-01-29,enviado,2345.26,4,260,492.5,3003.95,credit_card,pickup,,
851,ORD-20231119-00851,131,2023-11-19,enviado,17.7,14,120,3.72,138.94,paypal,express,7,
852,ORD-20251103-00852,278,2025-11-03,enviado,562.24,18,350,118.07,929.11,credit_card,express,,
853,ORD-20230510-00853,256,2023-05-10,procesando,2510.45,7,380,527.19,3241.91,cash_on_delivery,express,9,Nota del cliente: Entregar por la tarde
854,ORD-20231217-00854,94,2023-12-17,procesando,2420.77,10,370,508.36,3057.05,debit_card,express,,
855,ORD-20250914-00855,109,2025-09-14,pendiente,2954.22,18,430,620.39,3472.85,debit_card,express,,
856,ORD-20240904-00856,226,2024-09-04,pendiente,2156.41,12,390,452.85,2740.49,bank_transfer,same_day,,
857,ORD-20250622-00857,329,2025-06-22,entregado,1808.56,18,110,379.8,1972.82,paypal,pickup,,Nota del cliente: Entregar por la tarde
858,ORD-20251204-00858,314,2025-12-04,pendiente,2859.03,8,80,600.4,3310.71,paypal,standard,,
859,ORD-20230621-00859,238,2023-06-21,pendiente,1842.04,13,190,386.83,2179.4,bank_transfer,same_day,3,
860,ORD-20241117-00860,186,2024-11-17,enviado,938.96,1,110,197.18,1236.75,cash_on_delivery,standard,,Nota del cliente: Llamar antes
861,ORD-20241018-00861,312,2024-10-18,entregado,3727.94,16,50,782.87,3964.34,cash_on_delivery,pickup,,
862,ORD-20260423-00862,221,2026-04-23,pendiente,919.64,7,360,193.12,1408.39,paypal,same_day,,
863,ORD-20230104-00863,134,2023-01-04,enviado,1313.04,10,280,275.74,1737.48,bank_transfer,standard,,
864,ORD-20230102-00864,59,2023-01-02,procesando,1521.05,11,70,319.42,1743.15,paypal,express,2,
865,ORD-20250220-00865,276,2025-02-20,entregado,2594.55,12,220,544.86,3048.06,bank_transfer,same_day,,
866,ORD-20260410-00866,235,2026-04-10,enviado,3044.76,14,140,639.4,3397.89,credit_card,same_day,,
867,ORD-20231006-00867,309,2023-10-06,procesando,471.27,17,470,98.97,960.12,cash_on_delivery,express,7,
868,ORD-20230710-00868,106,2023-07-10,procesando,1659.37,20,100,348.47,1775.97,debit_card,standard,,
869,ORD-20250404-00869,108,2025-04-04,procesando,327.18,20,200,68.71,530.45,paypal,standard,10,Nota del cliente: Dejar en portería
870,ORD-20230919-00870,286,2023-09-19,procesando,4211.29,16,420,884.37,4841.85,debit_card,same_day,,Nota del cliente: Dejar en portería
871,ORD-20260222-00871,135,2026-02-22,cancelado,5153.22,12,350,1082.18,5967.01,credit_card,express,8,Nota del cliente: Llamar antes
872,ORD-20260407-00872,213,2026-04-07,procesando,6334.59,3,460,1330.26,7934.81,bank_transfer,pickup,3,
873,ORD-20240922-00873,151,2024-09-22,pendiente,4047.03,10,110,849.88,4602.21,debit_card,same_day,,
874,ORD-20260513-00874,252,2026-05-13,pendiente,359.03,14,120,75.4,504.17,credit_card,standard,,
875,ORD-20260426-00875,28,2026-04-26,entregado,3896.23,5,0,818.21,4519.63,bank_transfer,express,,
876,ORD-20251103-00876,163,2025-11-03,enviado,2265.27,11,160,475.71,2651.8,debit_card,standard,,
877,ORD-20250327-00877,71,2025-03-27,procesando,1125.18,14,470,236.29,1673.94,cash_on_delivery,standard,,
878,ORD-20250917-00878,127,2025-09-17,entregado,3593.56,19,60,754.65,3725.43,credit_card,express,5,
879,ORD-20230904-00879,246,2023-09-04,procesando,4523.11,11,270,949.85,5245.42,credit_card,standard,,
880,ORD-20250626-00880,186,2025-06-26,pendiente,2048.82,4,270,430.25,2667.12,bank_transfer,pickup,,
881,ORD-20230616-00881,256,2023-06-16,enviado,3748.15,16,420,787.11,4355.56,paypal,express,7,
882,ORD-20240722-00882,198,2024-07-22,procesando,285.75,3,330,60.01,667.19,paypal,express,,
883,ORD-20240117-00883,276,2024-01-17,procesando,3780.65,5,410,793.94,4795.56,cash_on_delivery,express,,
884,ORD-20260108-00884,256,2026-01-08,enviado,1856.92,3,340,389.95,2531.16,bank_transfer,pickup,5,
885,ORD-20240301-00885,209,2024-03-01,pendiente,2729.68,9,260,573.23,3317.24,cash_on_delivery,standard,,Nota del cliente: Envolver para regalo
886,ORD-20240602-00886,239,2024-06-02,pendiente,214.58,7,420,45.06,664.62,debit_card,express,9,Nota del cliente: Llamar antes
887,ORD-20250423-00887,188,2025-04-23,procesando,4239.7,0,310,890.34,5440.04,credit_card,standard,4,
888,ORD-20251210-00888,261,2025-12-10,entregado,2176.5,16,400,457.07,2685.33,cash_on_delivery,pickup,10,
889,ORD-20240227-00889,112,2024-02-27,entregado,5999.8,0,170,1259.96,7429.76,credit_card,standard,,
890,ORD-20250312-00890,222,2025-03-12,procesando,148.59,10,460,31.2,624.93,bank_transfer,same_day,2,
891,ORD-20240508-00891,276,2024-05-08,procesando,1506.67,3,0,316.4,1777.87,cash_on_delivery,same_day,,
892,ORD-20230815-00892,59,2023-08-15,pendiente,1208.3,16,90,253.74,1358.71,bank_transfer,pickup,2,
893,ORD-20240523-00893,287,2024-05-23,procesando,2717.17,8,470,570.61,3540.41,cash_on_delivery,pickup,,
894,ORD-20250604-00894,200,2025-06-04,entregado,4067.36,19,20,854.15,4168.71,debit_card,same_day,9,
895,ORD-20251210-00895,7,2025-12-10,cancelado,1985.68,11,440,416.99,2624.25,cash_on_delivery,express,,
896,ORD-20231105-00896,154,2023-11-05,pendiente,5544.31,6,170,1164.31,6545.96,cash_on_delivery,standard,,
897,ORD-20241004-00897,260,2024-10-04,enviado,3503.73,20,40,735.78,3578.76,cash_on_delivery,express,8,
898,ORD-20231020-00898,6,2023-10-20,enviado,2279.16,8,370,478.62,2945.45,bank_transfer,pickup,,
899,ORD-20240319-00899,302,2024-03-19,entregado,849.68,11,220,178.43,1154.65,paypal,pickup,,Nota del cliente: Envolver para regalo
900,ORD-20260321-00900,239,2026-03-21,enviado,2221.31,19,490,466.48,2755.74,credit_card,same_day,,
901,ORD-20250529-00901,126,2025-05-29,cancelado,170.8,20,240,35.87,412.51,cash_on_delivery,pickup,1,
902,ORD-20250210-00902,303,2025-02-10,procesando,4587.88,18,210,963.45,4935.51,cash_on_delivery,standard,3,Nota del cliente: Envolver para regalo
903,ORD-20251230-00903,295,2025-12-30,entregado,1272.3,14,170,267.18,1531.36,bank_transfer,express,10,
904,ORD-20230509-00904,324,2023-05-09,procesando,2167.39,4,160,455.15,2695.84,credit_card,same_day,,
905,ORD-20240118-00905,151,2024-01-18,enviado,2945.17,2,120,618.49,3624.76,credit_card,standard,,
906,ORD-20250526-00906,114,2025-05-26,entregado,4052.99,8,110,851.13,4689.88,bank_transfer,same_day,,Nota del cliente: Envolver para regalo
907,ORD-20250221-00907,96,2025-02-21,pendiente,482.89,19,290,101.41,782.55,debit_card,same_day,,
908,ORD-20240606-00908,164,2024-06-06,pendiente,483.32,1,280,101.5,859.99,cash_on_delivery,express,7,
909,ORD-20260209-00909,194,2026-02-09,enviado,2034.84,2,460,427.32,2881.46,debit_card,pickup,10,
910,ORD-20250418-00910,104,2025-04-18,enviado,537.97,6,380,112.97,998.66,bank_transfer,pickup,,
911,ORD-20240115-00911,206,2024-01-15,entregado,2785.68,6,430,584.99,3633.53,cash_on_delivery,standard,,
912,ORD-20250918-00912,284,2025-09-18,pendiente,611.12,9,410,128.34,1094.46,debit_card,standard,,
913,ORD-20230131-00913,85,2023-01-31,procesando,2371.65,12,150,498.05,2735.1,cash_on_delivery,pickup,3,
914,ORD-20241227-00914,54,2024-12-27,procesando,1856.39,16,230,389.84,2179.21,credit_card,pickup,,
915,ORD-20230819-00915,192,2023-08-19,pendiente,3023.53,11,230,634.94,3555.88,cash_on_delivery,same_day,,
916,ORD-20230123-00916,77,2023-01-23,entregado,3130.01,3,60,657.3,3753.41,bank_transfer,pickup,,Nota del cliente: Envolver para regalo
917,ORD-20230110-00917,107,2023-01-10,entregado,1265.52,4,320,265.76,1800.66,paypal,pickup,2,
918,ORD-20260211-00918,199,2026-02-11,entregado,2777.13,9,420,583.2,3530.39,bank_transfer,same_day,,Nota del cliente: Dejar en portería
919,ORD-20260519-00919,117,2026-05-19,enviado,1961.48,10,90,411.91,2267.24,cash_on_delivery,express,,Nota del cliente: Llamar antes
920,ORD-20240420-00920,253,2024-04-20,cancelado,4400.78,10,500,924.16,5384.86,bank_transfer,pickup,,
921,ORD-20230531-00921,296,2023-05-31,pendiente,3064,9,260,643.44,3691.68,cash_on_delivery,standard,,
922,ORD-20251106-00922,299,2025-11-06,entregado,1039.48,13,410,218.29,1532.64,bank_transfer,same_day,9,
923,ORD-20260422-00923,251,2026-04-22,entregado,1736.82,12,150,364.73,2043.13,cash_on_delivery,express,,
924,ORD-20250317-00924,278,2025-03-17,pendiente,195.87,19,70,41.13,269.78,bank_transfer,express,,Nota del cliente: Llamar antes
925,ORD-20250827-00925,35,2025-08-27,pendiente,97.23,1,80,20.42,196.68,credit_card,express,,
926,ORD-20250818-00926,323,2025-08-18,procesando,2551.18,11,230,535.75,3036.3,paypal,express,2,
927,ORD-20251031-00927,239,2025-10-31,entregado,1205.46,1,0,253.15,1446.56,debit_card,express,,
928,ORD-20251130-00928,239,2025-11-30,enviado,916.74,19,20,192.52,955.08,debit_card,pickup,,
929,ORD-20241027-00929,281,2024-10-27,pendiente,2263.9,15,120,475.42,2519.74,debit_card,same_day,,
930,ORD-20250909-00930,42,2025-09-09,enviado,246.65,19,260,51.8,511.59,bank_transfer,pickup,,
931,ORD-20250617-00931,130,2025-06-17,entregado,1161.14,18,290,243.84,1485.97,bank_transfer,pickup,,
932,ORD-20240917-00932,29,2024-09-17,entregado,896.45,18,370,188.25,1293.34,bank_transfer,express,1,
933,ORD-20240824-00933,189,2024-08-24,entregado,3346.79,14,110,702.83,3691.07,bank_transfer,standard,,
934,ORD-20230616-00934,59,2023-06-16,entregado,2234.48,8,170,469.24,2694.96,credit_card,express,,
935,ORD-20230102-00935,59,2023-01-02,pendiente,275.56,19,30,57.87,311.07,paypal,pickup,,
936,ORD-20250503-00936,315,2025-05-03,pendiente,1363.75,15,150,286.39,1595.58,debit_card,pickup,5,
937,ORD-20260102-00937,178,2026-01-02,procesando,821,4,170,172.41,1130.57,debit_card,same_day,,
938,ORD-20250403-00938,167,2025-04-03,cancelado,842.24,0,90,176.87,1109.11,bank_transfer,same_day,,
939,ORD-20251018-00939,286,2025-10-18,pendiente,121.48,6,500,25.51,639.7,paypal,standard,10,
940,ORD-20250804-00940,14,2025-08-04,enviado,2816.52,2,320,591.47,3671.66,cash_on_delivery,same_day,,
941,ORD-20240229-00941,175,2024-02-29,pendiente,3386.26,4,270,711.11,4231.92,credit_card,pickup,,
942,ORD-20240205-00942,105,2024-02-05,cancelado,3119.28,12,160,655.05,3560.02,paypal,same_day,,
943,ORD-20260309-00943,324,2026-03-09,pendiente,3521.1,4,150,739.43,4269.69,cash_on_delivery,standard,,
944,ORD-20250828-00944,220,2025-08-28,enviado,2713.63,1,340,569.86,3596.35,cash_on_delivery,express,7,Nota del cliente: Dejar en portería
945,ORD-20250104-00945,97,2025-01-04,cancelado,3839.78,18,30,806.35,3984.97,credit_card,same_day,,Nota del cliente: Entregar por la tarde
946,ORD-20230525-00946,308,2023-05-25,pendiente,962.4,19,20,202.1,1001.64,cash_on_delivery,pickup,10,Nota del cliente: Llamar antes
947,ORD-20250901-00947,78,2025-09-01,pendiente,499.56,4,190,104.91,774.49,bank_transfer,same_day,9,
948,ORD-20230413-00948,31,2023-04-13,entregado,1377.9,14,10,289.36,1484.35,credit_card,express,8,
949,ORD-20250903-00949,91,2025-09-03,enviado,1956.17,10,110,410.8,2281.35,credit_card,express,,
950,ORD-20251222-00950,221,2025-12-22,entregado,2426.7,20,180,509.61,2630.97,credit_card,standard,,Nota del cliente: Dejar en portería
951,ORD-20260501-00951,28,2026-05-01,procesando,5270.59,13,370,1106.82,6062.23,paypal,same_day,,
952,ORD-20251011-00952,327,2025-10-11,entregado,2216.94,8,370,465.56,2875.14,debit_card,standard,,
953,ORD-20230616-00953,51,2023-06-16,procesando,4811.91,7,50,1010.5,5535.58,credit_card,same_day,1,
954,ORD-20231012-00954,172,2023-10-12,cancelado,707.83,13,210,148.64,974.45,cash_on_delivery,express,,
955,ORD-20250326-00955,309,2025-03-26,pendiente,3305.5,17,40,694.16,3477.73,paypal,standard,3,
956,ORD-20250711-00956,193,2025-07-11,enviado,3393.37,14,450,712.61,4080.91,credit_card,pickup,,
957,ORD-20241026-00957,42,2024-10-26,enviado,54.39,19,380,11.42,435.48,bank_transfer,pickup,,Nota del cliente: Llamar antes
